t,price,p,y,u,w,variable_cost,fixed_cost,startup_cost,revenue,profit
3281,24.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3282,23.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3283,27.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3284,29.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3285,35.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3286,25.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3287,24.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3288,23.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3289,23.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3290,28.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3291,21.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3292,19.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3293,21.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3294,27.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3295,28.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3296,21.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3297,25.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3298,26.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3299,17.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3300,20.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3301,22.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3302,24.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3303,22.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3304,21.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3305,20.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3306,20.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3307,19.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3308,17.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3309,20.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3310,24.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3311,26.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3312,50.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3313,26.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3314,20.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3315,26.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3316,28.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3317,40.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3318,29.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3319,27.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3320,27.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3321,36.53,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3322,24.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3323,23.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3324,22.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3325,22.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3326,25.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3327,33.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3328,42.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3329,33.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3330,22.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3331,20.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3332,21.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3333,19.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3334,16.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3335,18.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3336,23.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3337,28.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3338,20.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3339,12.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3340,-0.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
3341,10.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3342,12.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3343,12.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3344,10.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3345,12.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3346,16.14,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3347,20.34,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3348,20.54,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3349,52.0,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,8892.0,-11658.0
3350,196.89,171.0,1.0,0.0,-0.0,8550.0,2000.0,0.0,33668.189999999995,23118.189999999995
3351,76.38,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,13060.98,2510.9799999999996
3352,29.58,68.0,1.0,-0.0,0.0,3400.0,2000.0,-0.0,2011.4399999999998,-3388.5600000000004
3353,24.46,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
3354,22.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3355,20.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3356,20.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3357,18.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3358,20.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3359,21.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3360,23.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3361,20.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3362,10.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3363,6.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3364,3.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3365,3.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3366,7.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3367,7.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3368,8.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3369,13.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3370,16.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3371,18.18,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3372,24.48,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3373,73.38,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3374,100.56,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3375,38.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3376,22.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3377,20.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3378,22.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3379,17.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3380,17.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3381,16.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3382,18.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3383,23.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3384,25.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3385,34.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3386,22.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3387,22.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3388,18.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3389,21.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3390,38.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3391,35.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3392,59.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3393,29.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3394,41.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3395,19.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3396,19.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3397,23.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3398,34.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3399,28.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3400,48.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3401,23.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3402,24.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3403,22.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3404,23.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3405,20.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3406,24.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3407,22.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3408,24.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3409,22.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3410,18.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3411,15.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3412,17.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3413,19.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3414,26.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3415,28.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3416,47.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3417,61.95,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3418,29.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3419,23.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3420,22.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3421,33.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3422,36.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3423,30.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3424,29.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3425,26.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3426,23.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3427,23.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3428,23.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3429,23.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3430,22.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3431,21.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3432,23.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3433,21.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3434,18.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3435,17.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3436,18.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3437,20.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3438,20.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3439,13.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3440,16.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3441,20.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3442,19.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3443,19.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3444,20.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3445,25.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3446,30.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3447,36.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3448,28.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3449,27.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3450,32.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3451,31.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3452,30.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3453,29.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3454,27.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3455,26.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3456,21.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3457,21.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3458,8.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3459,7.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3460,15.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3461,15.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3462,18.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3463,16.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3464,22.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3465,24.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3466,24.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3467,21.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3468,27.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3469,48.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3470,63.35,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3471,34.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3472,42.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3473,33.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3474,36.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3475,27.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3476,25.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3477,27.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3478,32.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3479,27.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3480,27.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3481,28.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3482,28.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3483,28.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3484,27.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3485,30.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3486,25.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3487,21.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3488,24.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3489,22.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3490,23.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3491,23.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3492,29.57,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3493,30.82,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3494,52.06,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3495,108.38,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3496,68.94,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3497,37.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3498,28.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3499,25.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3500,24.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3501,24.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3502,27.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3503,29.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3504,45.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3505,42.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3506,28.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3507,23.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3508,22.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3509,21.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3510,23.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3511,24.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3512,35.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3513,43.1,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3514,53.16,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3515,54.47,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3516,41.38,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
3517,103.96,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,17777.16,-2772.84
3518,116.41,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,19906.11,9356.11
3519,144.4,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,24692.4,14142.400000000001
3520,63.79,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,10908.09,358.09000000000015
3521,39.63,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
3522,38.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3523,34.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3524,34.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3525,35.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3526,32.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3527,47.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3528,38.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3529,37.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3530,27.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3531,24.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3532,23.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3533,22.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3534,21.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3535,22.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3536,20.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3537,21.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3538,22.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3539,24.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3540,22.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3541,26.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3542,35.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3543,37.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3544,26.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3545,22.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3546,22.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3547,21.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3548,19.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3549,20.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3550,21.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3551,23.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3552,33.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3553,34.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3554,24.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3555,22.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3556,19.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3557,24.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3558,22.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3559,23.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3560,25.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3561,29.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3562,48.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3563,28.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3564,24.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3565,42.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3566,50.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3567,55.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3568,49.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3569,34.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3570,41.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3571,44.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3572,50.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3573,35.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3574,32.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3575,29.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3576,30.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
